"bill","date","status","status.prev"
"hr0887-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0887-116",2019-07-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0888-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0889-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0890-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0890-116",2019-02-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0891-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0891-116",2019-03-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0892-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0892-116",2019-02-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0893-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0893-116",2019-03-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0894-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0894-116",2019-02-15,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0895-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0895-116",2019-02-15,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0896-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0897-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0897-116",2019-01-30,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0898-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0899-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0900-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0900-116",2019-01-30,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0901-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0902-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0902-116",2019-01-30,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0903-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0903-116",2019-03-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0904-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0904-116",2019-03-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0905-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0906-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0907-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0908-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0909-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0910-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0911-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0911-116",2019-02-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0912-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0913-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0914-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0915-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0915-116",2019-03-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0916-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0916-116",2019-03-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0917-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0918-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0919-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0919-116",2019-02-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0920-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0920-116",2019-03-14,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0920-116",2019-03-25,"D. HOUSE DEBATE","B. HOUSE COMMITTEE CONSIDERATION"
"hr0920-116",2019-03-25,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0920-116",2019-03-26,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0921-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0921-116",2019-03-14,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0922-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0922-116",2019-02-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0923-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0923-116",2019-02-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0924-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0925-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0925-116",2019-02-19,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0926-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0927-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0927-116",2019-02-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0928-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0928-116",2019-03-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0929-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0930-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0930-116",2019-03-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0931-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0931-116",2019-03-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0932-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0933-116",2019-01-30,"A. INTRODUCTION IN HOUSE",NA
"hr0933-116",2019-02-15,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0934-116",2019-01-31,"A. INTRODUCTION IN HOUSE",NA
"hr0934-116",2019-02-19,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0935-116",2019-01-31,"A. INTRODUCTION IN HOUSE",NA
"hr0935-116",2019-02-15,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0936-116",2019-01-31,"A. INTRODUCTION IN HOUSE",NA
"hr0937-116",2019-01-31,"A. INTRODUCTION IN HOUSE",NA
"hr0937-116",2019-01-31,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0938-116",2019-01-31,"A. INTRODUCTION IN HOUSE",NA
"hr0938-116",2019-02-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0938-116",2019-05-02,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr0939-116",2019-01-31,"A. INTRODUCTION IN HOUSE",NA
"hr0939-116",2019-03-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0940-116",2019-01-31,"A. INTRODUCTION IN HOUSE",NA
"hr0940-116",2019-01-31,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0941-116",2019-01-31,"A. INTRODUCTION IN HOUSE",NA
"hr0941-116",2019-03-01,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0942-116",2019-01-31,"A. INTRODUCTION IN HOUSE",NA
"hr0943-116",2019-01-31,"A. INTRODUCTION IN HOUSE",NA
"hr0944-116",2019-01-31,"A. INTRODUCTION IN HOUSE",NA
"hr0945-116",2019-01-31,"A. INTRODUCTION IN HOUSE",NA
"hr0945-116",2019-01-31,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0946-116",2019-02-04,"A. INTRODUCTION IN HOUSE",NA
"hr0946-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0947-116",2019-02-04,"A. INTRODUCTION IN HOUSE",NA
"hr0947-116",2019-02-04,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0948-116",2019-02-04,"A. INTRODUCTION IN HOUSE",NA
"hr0948-116",2019-02-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0949-116",2019-02-04,"A. INTRODUCTION IN HOUSE",NA
"hr0950-116",2019-02-04,"A. INTRODUCTION IN HOUSE",NA
"hr0951-116",2019-02-04,"A. INTRODUCTION IN HOUSE",NA
"hr0951-116",2019-03-14,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0951-116",2019-06-10,"D. HOUSE DEBATE","B. HOUSE COMMITTEE CONSIDERATION"
"hr0951-116",2019-06-10,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0951-116",2019-06-11,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0952-116",2019-02-04,"A. INTRODUCTION IN HOUSE",NA
"hr0952-116",2019-03-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0953-116",2019-02-04,"A. INTRODUCTION IN HOUSE",NA
"hr0954-116",2019-02-04,"A. INTRODUCTION IN HOUSE",NA
"hr0955-116",2019-02-04,"A. INTRODUCTION IN HOUSE",NA
"hr0955-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0956-116",2019-02-04,"A. INTRODUCTION IN HOUSE",NA
"hr0956-116",2019-03-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0957-116",2019-02-04,"A. INTRODUCTION IN HOUSE",NA
"hr0958-116",2019-02-04,"A. INTRODUCTION IN HOUSE",NA
"hr0958-116",2019-02-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0959-116",2019-02-04,"A. INTRODUCTION IN HOUSE",NA
"hr0959-116",2019-03-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0960-116",2019-02-04,"A. INTRODUCTION IN HOUSE",NA
"hr0960-116",2019-03-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0961-116",2019-02-04,"A. INTRODUCTION IN HOUSE",NA
"hr0961-116",2019-03-01,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0962-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0962-116",2019-03-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0963-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0964-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0964-116",2019-03-26,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0965-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0965-116",2019-02-06,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0965-116",2019-05-10,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr0965-116",2019-05-16,"B. HOUSE COMMITTEE CONSIDERATION","C. ON HOUSE CALENDAR"
"hr0965-116",2019-05-16,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr0966-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0967-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0967-116",2019-02-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0968-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0968-116",2019-02-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0969-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0970-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0970-116",2019-02-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0971-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0971-116",2019-03-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0972-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0972-116",2019-02-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0973-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0974-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0974-116",2019-03-11,"D. HOUSE DEBATE","A. INTRODUCTION IN HOUSE"
"hr0974-116",2019-03-11,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0974-116",2019-03-12,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0975-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0975-116",2019-02-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0976-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0976-116",2019-02-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0977-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0977-116",2019-02-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0978-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0979-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0980-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0981-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0982-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0983-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0984-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0984-116",2019-02-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0985-116",2019-02-05,"A. INTRODUCTION IN HOUSE",NA
"hr0986-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr0986-116",2019-02-06,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0986-116",2019-04-30,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr0986-116",2019-05-09,"D. HOUSE DEBATE","C. ON HOUSE CALENDAR"
"hr0986-116",2019-05-09,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0986-116",2019-05-14,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0986-116",2019-05-15,"H. ON SENATE CALENDAR","F. REFERRED TO SENATE"
"hr0987-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr0987-116",2019-02-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0987-116",2019-05-10,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr0987-116",2019-05-16,"D. HOUSE DEBATE","C. ON HOUSE CALENDAR"
"hr0987-116",2019-05-16,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0987-116",2019-05-20,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0988-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr0988-116",2019-02-06,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0988-116",2019-05-23,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr0988-116",2019-06-05,"D. HOUSE DEBATE","C. ON HOUSE CALENDAR"
"hr0988-116",2019-06-05,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0988-116",2019-06-10,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0989-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr0989-116",2019-03-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0990-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr0991-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr0991-116",2019-02-06,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0992-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr0992-116",2019-02-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0993-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr0993-116",2019-02-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0994-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr0994-116",2019-02-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0995-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr0995-116",2019-02-11,"D. HOUSE DEBATE","A. INTRODUCTION IN HOUSE"
"hr0995-116",2019-02-13,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0995-116",2019-02-14,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0996-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr0997-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr0997-116",2019-03-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0998-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr0998-116",2019-02-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0999-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr0999-116",2019-02-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1000-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1001-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1001-116",2019-03-01,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1002-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1002-116",2019-03-01,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1003-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1004-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1004-116",2019-03-13,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1005-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1005-116",2019-03-01,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1006-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1007-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1008-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1008-116",2019-02-06,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1009-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1010-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1010-116",2019-02-06,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1010-116",2019-05-10,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr1011-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1011-116",2019-03-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1012-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1012-116",2019-03-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1013-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1013-116",2019-02-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1014-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1014-116",2019-02-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1015-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1015-116",2019-02-26,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1016-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1017-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1017-116",2019-02-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1018-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1018-116",2019-07-11,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1019-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1019-116",2019-02-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1020-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1021-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1021-116",2019-03-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1022-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1023-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1023-116",2019-02-26,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1024-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1025-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1025-116",2019-03-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1026-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1026-116",2019-02-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1027-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1028-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1029-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1029-116",2019-02-12,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1030-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1030-116",2019-03-01,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1031-116",2019-02-06,"A. INTRODUCTION IN HOUSE",NA
"hr1031-116",2019-02-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1032-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1032-116",2019-02-08,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1033-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1034-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1034-116",2019-02-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1035-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1035-116",2019-02-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1036-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1037-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1037-116",2019-05-14,"D. HOUSE DEBATE","A. INTRODUCTION IN HOUSE"
"hr1037-116",2019-05-14,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr1037-116",2019-05-15,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr1038-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1039-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1040-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1041-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1041-116",2019-02-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1042-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1042-116",2019-03-01,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1043-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1044-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1044-116",2019-03-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1044-116",2019-07-10,"D. HOUSE DEBATE","B. HOUSE COMMITTEE CONSIDERATION"
"hr1044-116",2019-07-10,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr1044-116",2019-07-11,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr1045-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1045-116",2019-03-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1046-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1046-116",2019-02-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1047-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1047-116",2019-02-26,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1048-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1048-116",2019-02-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1049-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1049-116",2019-02-26,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1050-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1050-116",2019-02-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1051-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1052-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1052-116",2019-02-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr1053-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1054-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1055-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
"hr1056-116",2019-02-07,"A. INTRODUCTION IN HOUSE",NA
