"bill","date","status","status.prev"
"s0239-116",2019-01-28,"A. INTRODUCTION IN SENATE",NA
"s0239-116",2019-07-09,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0239-116",2019-07-09,"E. PASSED SENATE VOTE","B. SENATE COMMITTEE CONSIDERATION"
"s0239-116",2019-07-10,"F. REFERRED TO HOUSE","E. PASSED SENATE VOTE"
"s0239-116",2019-09-19,"I. HOUSE DEBATE","F. REFERRED TO HOUSE"
"s0239-116",2019-09-19,"J. PASSED HOUSE VOTE","I. HOUSE DEBATE"
"s0239-116",2019-09-27,"L. TO PRESIDENT","J. PASSED HOUSE VOTE"
"s0240-116",2019-01-28,"A. INTRODUCTION IN SENATE",NA
"s0241-116",2019-01-28,"A. INTRODUCTION IN SENATE",NA
"s0242-116",2019-01-28,"A. INTRODUCTION IN SENATE",NA
"s0242-116",2019-05-14,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0243-116",2019-01-28,"A. INTRODUCTION IN SENATE",NA
"s0244-116",2019-01-28,"A. INTRODUCTION IN SENATE",NA
"s0245-116",2019-01-28,"A. INTRODUCTION IN SENATE",NA
"s0246-116",2019-01-28,"A. INTRODUCTION IN SENATE",NA
"s0247-116",2019-01-28,"A. INTRODUCTION IN SENATE",NA
"s0248-116",2019-01-28,"A. INTRODUCTION IN SENATE",NA
"s0249-116",2019-01-29,"A. INTRODUCTION IN SENATE",NA
"s0249-116",2019-05-22,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0249-116",2019-06-03,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0250-116",2019-01-29,"A. INTRODUCTION IN SENATE",NA
"s0251-116",2019-01-29,"A. INTRODUCTION IN SENATE",NA
"s0252-116",2019-01-29,"A. INTRODUCTION IN SENATE",NA
"s0252-116",2019-03-04,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0252-116",2019-03-04,"E. PASSED SENATE VOTE","B. SENATE COMMITTEE CONSIDERATION"
"s0252-116",2019-03-05,"F. REFERRED TO HOUSE","E. PASSED SENATE VOTE"
"s0252-116",2019-03-06,"G. HOUSE COMMITTEE CONSIDERATION","F. REFERRED TO HOUSE"
"s0252-116",2019-03-26,"J. PASSED HOUSE VOTE","G. HOUSE COMMITTEE CONSIDERATION"
"s0252-116",2019-03-27,"L. TO PRESIDENT","J. PASSED HOUSE VOTE"
"s0253-116",2019-01-29,"A. INTRODUCTION IN SENATE",NA
"s0253-116",2019-07-16,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0253-116",2019-09-19,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0254-116",2019-01-29,"A. INTRODUCTION IN SENATE",NA
"s0255-116",2019-01-29,"A. INTRODUCTION IN SENATE",NA
"s0256-116",2019-01-29,"A. INTRODUCTION IN SENATE",NA
"s0256-116",2019-02-06,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0256-116",2019-03-25,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0256-116",2019-06-27,"E. PASSED SENATE VOTE","C. ON SENATE CALENDAR"
"s0256-116",2019-06-28,"F. REFERRED TO HOUSE","E. PASSED SENATE VOTE"
"s0257-116",2019-01-29,"A. INTRODUCTION IN SENATE",NA
"s0257-116",2019-02-06,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0257-116",2019-03-28,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0257-116",2019-06-27,"E. PASSED SENATE VOTE","C. ON SENATE CALENDAR"
"s0257-116",2019-06-28,"F. REFERRED TO HOUSE","E. PASSED SENATE VOTE"
"s0258-116",2019-01-29,"A. INTRODUCTION IN SENATE",NA
"s0258-116",2019-05-14,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0259-116",2019-01-29,"A. INTRODUCTION IN SENATE",NA
"s0260-116",2019-01-29,"A. INTRODUCTION IN SENATE",NA
"s0261-116",2019-01-29,"A. INTRODUCTION IN SENATE",NA
"s0262-116",2019-01-29,"A. INTRODUCTION IN SENATE",NA
"s0263-116",2019-01-29,"A. INTRODUCTION IN SENATE",NA
"s0264-116",2019-01-29,"A. INTRODUCTION IN SENATE",NA
"s0265-116",2019-01-29,"A. INTRODUCTION IN SENATE",NA
"s0266-116",2019-01-29,"A. INTRODUCTION IN SENATE",NA
"s0267-116",2019-01-29,"A. INTRODUCTION IN SENATE",NA
"s0268-116",2019-01-29,"A. INTRODUCTION IN SENATE",NA
"s0268-116",2019-02-05,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0268-116",2019-02-05,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0268-116",2019-03-26,"B. SENATE COMMITTEE CONSIDERATION","C. ON SENATE CALENDAR"
"s0269-116",2019-01-30,"A. INTRODUCTION IN SENATE",NA
"s0270-116",2019-01-30,"A. INTRODUCTION IN SENATE",NA
"s0271-116",2019-01-30,"A. INTRODUCTION IN SENATE",NA
"s0272-116",2019-01-30,"A. INTRODUCTION IN SENATE",NA
"s0273-116",2019-01-30,"A. INTRODUCTION IN SENATE",NA
"s0274-116",2019-01-30,"A. INTRODUCTION IN SENATE",NA
"s0275-116",2019-01-30,"A. INTRODUCTION IN SENATE",NA
"s0276-116",2019-01-30,"A. INTRODUCTION IN SENATE",NA
"s0277-116",2019-01-30,"A. INTRODUCTION IN SENATE",NA
"s0278-116",2019-01-30,"A. INTRODUCTION IN SENATE",NA
"s0279-116",2019-01-30,"A. INTRODUCTION IN SENATE",NA
"s0279-116",2019-05-01,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0279-116",2019-07-09,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0280-116",2019-01-30,"A. INTRODUCTION IN SENATE",NA
"s0281-116",2019-01-30,"A. INTRODUCTION IN SENATE",NA
"s0282-116",2019-01-30,"A. INTRODUCTION IN SENATE",NA
"s0283-116",2019-01-30,"A. INTRODUCTION IN SENATE",NA
"s0284-116",2019-01-30,"A. INTRODUCTION IN SENATE",NA
"s0285-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0286-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0287-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0288-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0288-116",2019-06-19,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0289-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0290-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0290-116",2019-06-19,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0291-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0292-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0293-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0294-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0294-116",2019-02-06,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0294-116",2019-04-08,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0294-116",2019-06-27,"E. PASSED SENATE VOTE","C. ON SENATE CALENDAR"
"s0294-116",2019-06-28,"F. REFERRED TO HOUSE","E. PASSED SENATE VOTE"
"s0294-116",2019-07-03,"G. HOUSE COMMITTEE CONSIDERATION","F. REFERRED TO HOUSE"
"s0295-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0296-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0297-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0298-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0298-116",2019-06-19,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0299-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0300-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0301-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0302-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0303-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0304-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0305-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0306-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0307-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0308-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0309-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0310-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0310-116",2019-02-05,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0310-116",2019-02-05,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0310-116",2019-03-14,"B. SENATE COMMITTEE CONSIDERATION","C. ON SENATE CALENDAR"
"s0311-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0311-116",2019-02-04,"C. ON SENATE CALENDAR","A. INTRODUCTION IN SENATE"
"s0311-116",2019-02-14,"D. SENATE DEBATE","C. ON SENATE CALENDAR"
"s0312-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0313-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0314-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0315-116",2019-01-31,"A. INTRODUCTION IN SENATE",NA
"s0315-116",2019-02-13,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0315-116",2019-04-08,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0316-116",2019-02-04,"A. INTRODUCTION IN SENATE",NA
"s0317-116",2019-02-04,"A. INTRODUCTION IN SENATE",NA
"s0318-116",2019-02-04,"A. INTRODUCTION IN SENATE",NA
"s0318-116",2019-05-22,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0319-116",2019-02-04,"A. INTRODUCTION IN SENATE",NA
"s0320-116",2019-02-04,"A. INTRODUCTION IN SENATE",NA
"s0321-116",2019-02-04,"A. INTRODUCTION IN SENATE",NA
"s0322-116",2019-02-04,"A. INTRODUCTION IN SENATE",NA
"s0323-116",2019-02-04,"A. INTRODUCTION IN SENATE",NA
"s0324-116",2019-02-04,"A. INTRODUCTION IN SENATE",NA
"s0325-116",2019-02-04,"A. INTRODUCTION IN SENATE",NA
"s0325-116",2019-06-26,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0326-116",2019-02-04,"A. INTRODUCTION IN SENATE",NA
"s0327-116",2019-02-04,"A. INTRODUCTION IN SENATE",NA
"s0327-116",2019-06-19,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0328-116",2019-02-04,"A. INTRODUCTION IN SENATE",NA
"s0329-116",2019-02-05,"A. INTRODUCTION IN SENATE",NA
"s0330-116",2019-02-05,"A. INTRODUCTION IN SENATE",NA
"s0331-116",2019-02-05,"A. INTRODUCTION IN SENATE",NA
"s0332-116",2019-02-05,"A. INTRODUCTION IN SENATE",NA
"s0333-116",2019-02-05,"A. INTRODUCTION IN SENATE",NA
"s0333-116",2019-02-13,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0333-116",2019-03-12,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0334-116",2019-02-05,"A. INTRODUCTION IN SENATE",NA
"s0334-116",2019-09-25,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0335-116",2019-02-05,"A. INTRODUCTION IN SENATE",NA
"s0336-116",2019-02-05,"A. INTRODUCTION IN SENATE",NA
"s0337-116",2019-02-05,"A. INTRODUCTION IN SENATE",NA
"s0338-116",2019-02-05,"A. INTRODUCTION IN SENATE",NA
"s0339-116",2019-02-05,"A. INTRODUCTION IN SENATE",NA
"s0340-116",2019-02-05,"A. INTRODUCTION IN SENATE",NA
"s0340-116",2019-02-06,"C. ON SENATE CALENDAR","A. INTRODUCTION IN SENATE"
"s0341-116",2019-02-05,"A. INTRODUCTION IN SENATE",NA
"s0342-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0343-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0344-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0345-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0346-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0347-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0347-116",2019-05-15,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0347-116",2019-05-15,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0347-116",2019-07-30,"E. PASSED SENATE VOTE","C. ON SENATE CALENDAR"
"s0347-116",2019-07-31,"F. REFERRED TO HOUSE","E. PASSED SENATE VOTE"
"s0348-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0349-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0349-116",2019-06-19,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0349-116",2019-06-19,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0349-116",2019-07-23,"B. SENATE COMMITTEE CONSIDERATION","C. ON SENATE CALENDAR"
"s0349-116",2019-09-09,"E. PASSED SENATE VOTE","B. SENATE COMMITTEE CONSIDERATION"
"s0349-116",2019-09-10,"F. REFERRED TO HOUSE","E. PASSED SENATE VOTE"
"s0350-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0351-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0352-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0353-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0354-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0355-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0356-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0357-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0358-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0359-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0360-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0361-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0362-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0363-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0364-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0365-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0366-116",2019-02-06,"A. INTRODUCTION IN SENATE",NA
"s0367-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0368-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0369-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0370-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0371-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0372-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0373-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0374-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0375-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0375-116",2019-02-13,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0375-116",2019-05-06,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0375-116",2019-07-16,"E. PASSED SENATE VOTE","C. ON SENATE CALENDAR"
"s0375-116",2019-07-17,"F. REFERRED TO HOUSE","E. PASSED SENATE VOTE"
"s0376-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0377-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0378-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0379-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0380-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0380-116",2019-02-13,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0380-116",2019-03-25,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0381-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0382-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0383-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0383-116",2019-02-27,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0383-116",2019-04-10,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0383-116",2019-05-13,"B. SENATE COMMITTEE CONSIDERATION","C. ON SENATE CALENDAR"
"s0384-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0384-116",2019-07-10,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0384-116",2019-09-26,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0385-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0386-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0387-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0387-116",2019-02-13,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0387-116",2019-04-10,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0388-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0389-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0389-116",2019-06-19,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0390-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0391-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0392-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0393-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0394-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0394-116",2019-02-13,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0394-116",2019-03-25,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0394-116",2019-08-01,"E. PASSED SENATE VOTE","C. ON SENATE CALENDAR"
"s0394-116",2019-08-01,"F. REFERRED TO HOUSE","E. PASSED SENATE VOTE"
"s0395-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0395-116",2019-02-13,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0395-116",2019-03-25,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0395-116",2019-06-11,"E. PASSED SENATE VOTE","C. ON SENATE CALENDAR"
"s0395-116",2019-06-12,"F. REFERRED TO HOUSE","E. PASSED SENATE VOTE"
"s0395-116",2019-06-28,"G. HOUSE COMMITTEE CONSIDERATION","F. REFERRED TO HOUSE"
"s0396-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0397-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0398-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0398-116",2019-07-25,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0398-116",2019-07-30,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0399-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0400-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0401-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0402-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0403-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0404-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0405-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0406-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0406-116",2019-02-13,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0406-116",2019-03-25,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0406-116",2019-04-30,"E. PASSED SENATE VOTE","C. ON SENATE CALENDAR"
"s0406-116",2019-05-02,"F. REFERRED TO HOUSE","E. PASSED SENATE VOTE"
"s0406-116",2019-07-25,"G. HOUSE COMMITTEE CONSIDERATION","F. REFERRED TO HOUSE"
"s0407-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0408-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0409-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0410-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0411-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0411-116",2019-05-15,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0411-116",2019-07-22,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0412-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0413-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0414-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0415-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0416-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0417-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0418-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0419-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0420-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0421-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0422-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0423-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0424-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0425-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0426-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0427-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0428-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0429-116",2019-02-07,"A. INTRODUCTION IN SENATE",NA
"s0430-116",2019-02-11,"A. INTRODUCTION IN SENATE",NA
"s0431-116",2019-02-11,"A. INTRODUCTION IN SENATE",NA
"s0432-116",2019-02-11,"A. INTRODUCTION IN SENATE",NA
"s0433-116",2019-02-11,"A. INTRODUCTION IN SENATE",NA
"s0434-116",2019-02-11,"A. INTRODUCTION IN SENATE",NA
"s0434-116",2019-05-14,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0435-116",2019-02-11,"A. INTRODUCTION IN SENATE",NA
"s0436-116",2019-02-11,"A. INTRODUCTION IN SENATE",NA
"s0437-116",2019-02-11,"A. INTRODUCTION IN SENATE",NA
"s0438-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0439-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0439-116",2019-07-24,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0440-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0440-116",2019-06-27,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0440-116",2019-06-28,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0441-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0442-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0443-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0444-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0445-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0446-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0447-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0448-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0449-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0450-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0450-116",2019-05-22,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0451-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0452-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0453-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0454-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0455-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0456-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0457-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0458-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0459-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0460-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0461-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0461-116",2019-02-13,"F. REFERRED TO HOUSE","A. INTRODUCTION IN SENATE"
"s0462-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0463-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0464-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0464-116",2019-02-13,"C. ON SENATE CALENDAR","A. INTRODUCTION IN SENATE"
"s0465-116",2019-02-12,"A. INTRODUCTION IN SENATE",NA
"s0466-116",2019-02-13,"A. INTRODUCTION IN SENATE",NA
"s0467-116",2019-02-13,"A. INTRODUCTION IN SENATE",NA
"s0468-116",2019-02-13,"A. INTRODUCTION IN SENATE",NA
"s0469-116",2019-02-13,"A. INTRODUCTION IN SENATE",NA
"s0470-116",2019-02-13,"A. INTRODUCTION IN SENATE",NA
"s0471-116",2019-02-13,"A. INTRODUCTION IN SENATE",NA
"s0472-116",2019-02-13,"A. INTRODUCTION IN SENATE",NA
"s0473-116",2019-02-13,"A. INTRODUCTION IN SENATE",NA
"s0474-116",2019-02-13,"A. INTRODUCTION IN SENATE",NA
"s0475-116",2019-02-13,"A. INTRODUCTION IN SENATE",NA
"s0476-116",2019-02-13,"A. INTRODUCTION IN SENATE",NA
"s0477-116",2019-02-13,"A. INTRODUCTION IN SENATE",NA
"s0478-116",2019-02-13,"A. INTRODUCTION IN SENATE",NA
"s0479-116",2019-02-13,"A. INTRODUCTION IN SENATE",NA
"s0480-116",2019-02-13,"A. INTRODUCTION IN SENATE",NA
"s0481-116",2019-02-13,"A. INTRODUCTION IN SENATE",NA
"s0482-116",2019-02-13,"A. INTRODUCTION IN SENATE",NA
"s0483-116",2019-02-13,"A. INTRODUCTION IN SENATE",NA
"s0483-116",2019-02-14,"C. ON SENATE CALENDAR","A. INTRODUCTION IN SENATE"
"s0483-116",2019-02-14,"E. PASSED SENATE VOTE","C. ON SENATE CALENDAR"
"s0483-116",2019-02-15,"F. REFERRED TO HOUSE","E. PASSED SENATE VOTE"
