_action_text,_bill,_date,_id,_time,_type
Committee on Foreign Relations. Ordered to be reported with an amendment in the nature of a substitute favorably.,s1102-116,2019-06-25,2,,Committee
Committee on Foreign Relations. Reported by Senator Risch with an amendment in the nature of a substitute. Without written report.,s1102-116,2019-07-10,3,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 142.,s1102-116,2019-07-10,4,,Calendars
Read twice and referred to the Committee on the Judiciary.,s1103-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1104-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Veterans' Affairs.,s1105-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1106-116,2019-04-10,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1107-116,2019-04-10,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1108-116,2019-04-10,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation. (Sponsor introductory remarks on measure: CR S2389)",s1108-116,2019-04-10,2,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s1109-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s1110-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s1111-116,2019-04-10,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1112-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Foreign Relations.,s1113-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1114-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1115-116,2019-04-10,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1116-116,2019-04-10,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1117-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Veterans' Affairs.,s1118-116,2019-04-10,1,,IntroReferral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s1119-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1120-116,2019-04-10,1,,IntroReferral
Committee on Small Business and Entrepreneurship. Hearings held.,s1120-116,2019-05-22,2,,Committee
Committee on Homeland Security and Governmental Affairs Subcommittee on Regulatory Affairs and Federal Management. Hearings held.,s1120-116,2019-05-22,3,,Committee
Read twice and referred to the Committee on Finance.,s1121-116,2019-04-10,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1122-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s1123-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1124-116,2019-04-10,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1125-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1126-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Foreign Relations.,s1127-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1128-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1129-116,2019-04-10,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1130-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1131-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1132-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Finance. (Sponsor introductory remarks on measure: CR S2389),s1132-116,2019-04-10,2,,IntroReferral
Read twice and referred to the Committee on Finance.,s1133-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1134-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s1135-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Armed Services.,s1136-116,2019-04-10,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1137-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1138-116,2019-04-10,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s1139-116,2019-04-10,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1140-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1141-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1142-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Armed Services.,s1143-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1144-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1145-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1146-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Rules and Administration.,s1147-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1148-116,2019-04-11,1,,IntroReferral
"Committee on Commerce, Science, and Transportation. Ordered to be reported with amendments favorably.",s1148-116,2019-07-24,2,,Committee
Read twice and referred to the Committee on Finance.,s1149-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1150-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1151-116,2019-04-11,1,,IntroReferral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s1151-116,2019-06-19,2,,Committee
Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson with an amendment in the nature of a substitute. With written report No. 116-85.,s1151-116,2019-09-10,3,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 189.,s1151-116,2019-09-10,4,,Calendars
Read twice and referred to the Committee on Energy and Natural Resources.,s1152-116,2019-04-11,1,,IntroReferral
Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held.,s1152-116,2019-06-19,2,,Committee
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1153-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Veterans' Affairs.,s1154-116,2019-04-11,1,,IntroReferral
Committee on Veterans' Affairs. Hearings held.,s1154-116,2019-05-22,2,,Committee
Read twice and referred to the Committee on Energy and Natural Resources.,s1155-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Armed Services.,s1156-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1157-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s1158-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1159-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1160-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Indian Affairs.,s1161-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1162-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1163-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s1164-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s1165-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1166-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1167-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1168-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1169-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions. (Sponsor introductory remarks on measure: CR S2438-2439)",s1170-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1170-116,2019-04-11,2,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1171-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1172-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1173-116,2019-04-11,1,,IntroReferral
"Committee on Health, Education, Labor, and Pensions. Ordered to be reported without amendment favorably.",s1173-116,2019-06-26,2,,Committee
"Committee on Health, Education, Labor, and Pensions. Reported by Senator Alexander without amendment. Without written report.",s1173-116,2019-07-09,3,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 137.,s1173-116,2019-07-09,4,,Calendars
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1174-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1175-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1176-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1177-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1178-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1179-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1180-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1181-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1182-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s1183-116,2019-04-11,1,,IntroReferral
Committee on Energy and Natural Resources Subcommittee on Energy. Hearings held.,s1183-116,2019-07-09,2,,Committee
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1184-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1185-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Foreign Relations.,s1186-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s1187-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1188-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Foreign Relations.,s1189-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1190-116,2019-04-11,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1191-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1192-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s1193-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1194-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Veterans' Affairs.,s1195-116,2019-04-11,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1196-116,2019-04-11,1,,IntroReferral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported without amendment favorably.,s1196-116,2019-05-15,2,,Committee
Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson without amendment. Without written report.,s1196-116,2019-05-15,3,,Committee
