_active,_id,_introduced,_official_title,_passed_house,_passed_senate,_session,_short_title,_top_subject,_type
True,hr2626-116,2019-01-09 00:05:00,"To encourage Federal agencies to expeditiously enter into or amend cooperative agreements with States for removal and remedial actions to address PFAS contamination in drinking, surface, and ground water and land surface and subsurface strata, and for other purposes.",False,False,116,PFAS Accountability Act of 2019,Environmental Protection,hr
False,hr2627-116,2019-01-09 00:05:00,To assist survivors of stroke and other debilitating health occurrences in returning to work.,False,False,116,Return to Work Awareness Act of 2019,Labor and Employment,hr
True,hr2628-116,2019-01-09 00:05:00,"To amend title 38, United States Code, to authorize the Secretary of Veterans Affairs to provide administrative support to providers of dental care who provide such care to veterans that is not furnished under such title, to direct the Secretary of Veterans Affairs to establish a pilot program for the provision of dental care to certain veterans, and for other purposes.",False,False,116,VET CARE Act of 2019,Armed Forces and National Security,hr
False,hr2629-116,2019-01-09 00:05:00,"To amend title 38, United States Code, to expand eligibility for mental health services from the Department of Veterans Affairs to include members of the reserve components of the Armed Forces, and for other purposes.",False,False,116,Care And Readiness Enhancement for Reservists Act of 2019,Armed Forces and National Security,hr
False,hr2630-116,2019-01-09 00:05:00,"To make it unlawful for any physical retail establishment to refuse to accept cash as payment, and for other purposes.",False,False,116,Cash Always Should be Honored Act,,hr
False,hr2631-116,2019-01-09 00:05:00,To improve the competitiveness of United States manufacturing by designating and supporting manufacturing communities.,False,False,116,Make It In America Manufacturing Communities Act,Commerce,hr
False,hr2632-116,2019-01-09 00:05:00,To reauthorize the Child Care Access Means Parents in School Program.,False,False,116,CCAMPIS Reauthorization Act,Education,hr
False,hr2633-116,2019-01-09 00:05:00,To require the Administrator of the Small Business Administration to submit a report on the Office of Rural Affairs.,False,False,116,"Study of Office of Rural Affairs, within the Small Business Administration",Commerce,hr
False,hr2634-116,2019-01-09 00:05:00,"To prohibit a Federal firearms licensee from transferring a long gun to a person who the licensee knows or has reasonable cause to believe does not reside in (or if the person is a corporation or other business entity, does not maintain a place of business in) the State in which the licensee's place of business is located.",False,False,116,Closing the Loophole on Interstate Firearm Sales Act,Crime and Law Enforcement,hr
True,hr2635-116,2019-01-09 00:05:00,"To amend title 18, United States Code, to establish an Office of Correctional Education, and for other purposes.",False,False,116,PREP Act,Crime and Law Enforcement,hr
False,hr2636-116,2019-01-09 00:05:00,"To promote the use of smart technologies and systems in communities, and for other purposes.",False,False,116,Smart Cities and Communities Act of 2019,"Science, Technology, Communications",hr
False,hr2637-116,2019-01-09 00:05:00,"To prevent the Secretary of Homeland Security from closing certain international field offices, and for other purposes.",False,False,116,Preserving Overseas Immigration Services Act,Emergency Management,hr
False,hr2638-116,2019-01-09 00:05:00,"To direct the Administrator of the Environmental Protection Agency to issue guidance on minimizing the use of firefighting foam containing PFAS, and for other purposes.",False,False,116,"To direct the Administrator of the Environmental Protection Agency to issue guidance on minimizing the use of firefighting foam containing PFAS, and for other purposes.",Environmental Protection,hr
True,hr2639-116,2019-01-09 00:05:00,"To establish the Strength in Diversity Program, and for other purposes.",False,False,116,Strength in Diversity Act of 2019,Education,hr
True,hr2640-116,2019-01-09 00:05:00,To withdraw certain Bureau of Land Management land from mineral development.,False,False,116,Buffalo Tract Protection Act,Public Lands and Natural Resources,hr
False,hr2641-116,2019-01-09 00:05:00,"To require the President, or a designee of the President, to provide frequent press briefings covering the official business of the President to the White House press corps.",False,False,116,Free Press Act of 2019,Government Operations and Politics,hr
True,hr2642-116,2019-01-09 00:05:00,"To designate and expand wilderness areas in Olympic National Forest in the State of Washington, and to designate certain rivers in Olympic National Forest and Olympic National Park as wild and scenic rivers, and for other purposes.",False,False,116,Wild Olympics Wilderness and Wild and Scenic Rivers Act,Public Lands and Natural Resources,hr
False,hr2643-116,2019-01-09 00:05:00,To direct the Federal Communications Commission to establish a challenge process to verify fixed and mobile broadband service coverage data.,False,False,116,Broadband MAPS Act of 2019,"Science, Technology, Communications",hr
False,hr2644-116,2019-01-09 00:05:00,To direct the Secretary of Commerce to conduct a study and submit to Congress a report on the state of the internet-connected devices industry in the United States.,False,False,116,SMART IoT Act,"Science, Technology, Communications",hr
True,hr2645-116,2019-01-09 00:05:00,"To amend title 38, United States Code, to improve the care provided by the Secretary of Veterans Affairs to newborn children.",False,False,116,Newborn Care Improvement Act of 2019,Armed Forces and National Security,hr
False,hr2646-116,2019-01-09 00:05:00,"To direct the Federal Trade Commission to prescribe rules prohibiting deceptive advertising of abortion services, and for other purposes.",False,False,116,Stop Deceptive Advertising for Women's Healthcare Services Act,Commerce,hr
True,hr2647-116,2019-01-09 00:05:00,"To adopt a certain California flammability standard as a Federal flammability standard to protect against the risk of upholstered furniture flammability, and for other purposes.",False,False,116,SOFFA,Commerce,hr
False,hr2648-116,2019-01-09 00:05:00,To provide bankruptcy relief for student borrowers.,False,False,116,Student Borrower Bankruptcy Relief Act of 2019,Finance and Financial Sector,hr
False,hr2649-116,2019-01-09 00:05:00,To provide for a Federal match for earned income credit expansion for Puerto Rico.,False,False,116,Tax Equity and Prosperity for Puerto Rican Families Act of 2019,Taxation,hr
False,hr2650-116,2019-01-09 00:05:00,"To prohibit retail businesses from refusing cash payments, and for other purposes.",False,False,116,Payment Choice Act of 2019,Commerce,hr
False,hr2651-116,2019-01-09 00:05:00,"To amend the Child Nutrition Act of 1966 to clarify the availability and appropriateness of training for local food service personnel, and for other purposes.",False,False,116,Improving Training for School Food Service Workers Act,Agriculture and Food,hr
False,hr2652-116,2019-01-09 00:05:00,To require the use of voting machines manufactured in the United States.,False,False,116,Secure American-Made Voting Machines Act,Government Operations and Politics,hr
False,hr2653-116,2019-01-09 00:05:00,To amend the Elementary and Secondary Education Act of 1965 to address and take action to prevent bullying and harassment of students.,False,False,116,Safe Schools Improvement Act of 2019,Education,hr
False,hr2654-116,2019-01-09 00:05:00,To improve the retirement security of American families by strengthening Social Security.,False,False,116,Strengthening Social Security Act of 2019,Social Welfare,hr
False,hr2655-116,2019-01-09 00:05:00,"To amend title II of the Social Security Act to establish a disability benefit offset for Purple Heart recipients, and for other purposes.",False,False,116,Purple Heart Freedom to Work Act,Social Welfare,hr
False,hr2656-116,2019-01-09 00:05:00,"To amend title II of the Social Security Act to disregard certain contributions to ABLE accounts when determining an individual's ability to engage in substantial gainful activity, and for other purposes.",False,False,116,ABLE Accounts for Veterans Act of 2019,Social Welfare,hr
False,hr2657-116,2019-01-09 00:05:00,"To provide priority under certain federally assisted housing programs to assist youths who are aging out of foster care, and for other purposes.",False,False,116,Fostering Stable Housing Opportunities Act of 2019,Housing and Community Development,hr
False,hr2658-116,2019-01-09 00:05:00,"To amend the Department of Defense Appropriations Act, 2005 to provide for the inclusion of certain workers in the exemption from numerical limitations on H-2B workers, and for other purposes.",False,False,116,Commercial Fishing and Seafood Business Act of 2019,Immigration,hr
False,hr2659-116,2019-01-10 00:05:00,"To establish a research, development, and technology demonstration program to improve the efficiency of gas turbines used in combined cycle and simple cycle power generation systems.",False,False,116,"To establish a research, development, and technology demonstration program to improve the efficiency of gas turbines used in combined cycle and simple cycle power generation systems.",Energy,hr
True,hr2660-116,2019-01-10 00:05:00,"To protect elections for public office by providing financial support and enhanced security for the infrastructure used to carry out such elections, and for other purposes.",False,False,116,Election Security Act of 2019,Government Operations and Politics,hr
False,hr2661-116,2019-01-10 00:05:00,"To amend the Rural Electrification Act of 1936 to provide requirements on the use of assistance for broadband deployment, and for other purposes.",False,False,116,RURAL Broadband Act of 2019,"Science, Technology, Communications",hr
False,hr2662-116,2019-01-10 00:05:00,"To prohibit funds from being used to implement the Migrant Protection Protocols announced by the Secretary of Homeland Security on December 20, 2018.",False,False,116,Asylum Seeker Protection Act,Immigration,hr
False,hr2663-116,2019-01-10 00:05:00,"To amend title II of the Social Security Act to repeal the retirement earnings test, and for other purposes.",False,False,116,Senior Citizens' Freedom to Work Act of 2019,Social Welfare,hr
False,hr2664-116,2019-01-10 00:05:00,"To improve energy performance in Federal buildings, and for other purposes.",False,False,116,All-of-the-Above Federal Building Energy Conservation Act of 2019,Government Operations and Politics,hr
True,hr2665-116,2019-01-10 00:05:00,"To direct the Secretary of Energy to establish a smart energy and water efficiency program, and for other purposes.",False,False,116,Smart Energy and Water Efficiency Act of 2019,Environmental Protection,hr
False,hr2666-116,2019-01-10 00:05:00,"To amend title XVIII of the Social Security Act to provide payment under part A of the Medicare Program on a reasonable cost basis for anesthesia services furnished by an anesthesiologist in certain rural hospitals in the same manner as payments are provided for anesthesia services furnished by anesthesiologist assistants and certified registered nurse anesthetists in such hospitals, and for other purposes.",False,False,116,Medicare Access to Rural Anesthesiology Act of 2019,Health,hr
False,hr2667-116,2019-01-10 00:05:00,To amend the Internal Revenue Code of 1986 to make employers of spouses of military personnel eligible for the work opportunity credit.,False,False,116,Military Spouses Employment Act,Taxation,hr
True,hr2668-116,2019-01-10 00:05:00,"To amend section 330B of the Public Health Service Act to reauthorize special programs for Type I diabetes, and for other purposes.",False,False,116,Special Diabetes Program Reauthorization Act of 2019,Health,hr
False,hr2669-116,2019-01-10 00:05:00,"To amend the Federal Food, Drug, and Cosmetic Act with respect to liability under State and local requirements respecting devices.",False,False,116,Medical Device Safety Act,Health,hr
